,Timestamp,Page_URL,Referrer,User_Agent,Session_ID,User_ID,Event_Type,Event_Value,Location,Device_Type,Traffic_Source,Bounce_Rate,Session_Duration,Conversion_Rate,Exit_Page,Month
15961,24-01-2024 17:10,/products/pants,Direct,Safari,1850,74125,click,494.32,Chicago,Desktop,Direct,67.05,1434,4.85,/products/dresses,2024-01
15962,03-03-2024 15:31,/products/shirts,Direct,Safari,8280,18754,purchase,458.33,Miami,Desktop,Direct,60.68,1352,2,/products/shirts,2024-03
15963,02-01-2023 13:51,/products/accessories,Other Website,Chrome,6650,27502,page_view,277.66,Miami,Tablet,Direct,25.38,606,2.79,/products/dresses,2023-01
15964,11-10-2023 09:13,/products,Social Media,Safari,8513,24729,purchase,681.22,New York,Tablet,Email,32.64,682,3.77,/products/shirts,2023-10
15965,24-01-2024 19:02,/products/pants,Social Media,Chrome,1900,55529,purchase,699.26,New York,Tablet,Social Media,61.12,1646,3.96,/products,2024-01
15966,29-06-2023 19:29,/products/accessories,Social Media,Chrome,1211,56049,page_view,140,New York,Mobile,Social Media,41.53,491,3.56,/products/shirts,2023-06
15967,07-06-2023 14:07,/products/shirts,Other Website,Chrome,8635,76904,add_to_cart,428.25,Chicago,Desktop,Social Media,71.47,420,3.85,/products,2023-06
15968,02-02-2023 07:31,/products/shirts,Search Engine,Safari,2853,22345,add_to_cart,610.78,New York,Desktop,Social Media,57.29,375,0.85,/products/dresses,2023-02
15969,29-08-2023 05:46,/products,Search Engine,Chrome,2801,59296,click,697.32,Miami,Tablet,Email,63.07,1183,2.44,/products,2023-08
15970,06-08-2023 23:03,/products/dresses,Search Engine,Edge,7912,43510,click,248.74,Chicago,Mobile,Email,19.05,498,1.43,/products/pants,2023-08
15971,07-12-2023 05:58,/products,Social Media,Firefox,1010,64030,page_view,516.13,Chicago,Desktop,Social Media,73.28,1012,4.36,/products,2023-12
15972,04-02-2023 00:40,/products/shirts,Social Media,Chrome,5928,69151,add_to_cart,591.19,Chicago,Mobile,Paid Search,33.33,1579,3.25,/products/pants,2023-02
15973,26-10-2023 14:10,/products/pants,Search Engine,Chrome,7710,77078,page_view,664.91,Miami,Mobile,Organic Search,58.07,282,0.62,/products/shirts,2023-10
15974,30-07-2023 17:36,/products/pants,Other Website,Edge,6405,25783,click,666.88,Miami,Tablet,Direct,29.02,721,4.74,/products/pants,2023-07
15975,28-10-2023 00:30,/products/dresses,Other Website,Edge,1380,54252,click,311.06,New York,Mobile,Direct,62.84,1205,1.65,/checkout,2023-10
15976,19-12-2023 12:21,/products/accessories,Other Website,Edge,4596,12922,page_view,384.03,Chicago,Mobile,Social Media,76.69,1800,0.7,/products/dresses,2023-12
15977,07-07-2023 20:16,/products/accessories,Other Website,Safari,9405,14576,click,881.55,Chicago,Mobile,Email,58.19,1020,2.36,/products/pants,2023-07
15978,27-12-2023 11:45,/products/accessories,Other Website,Firefox,4104,79423,purchase,603.78,New York,Mobile,Paid Search,68.75,1428,4.13,/products,2023-12
15979,22-12-2023 12:39,/products/accessories,Direct,Firefox,4639,88252,add_to_cart,359.76,Houston,Desktop,Email,46.1,1543,4.36,/products/dresses,2023-12
15980,26-09-2023 13:18,/products/dresses,Direct,Safari,7529,98222,click,128.28,Miami,Tablet,Organic Search,21.71,1078,1.84,/products,2023-09
15981,08-03-2023 16:09,/products/dresses,Search Engine,Firefox,8525,86402,click,520,Miami,Tablet,Email,25.46,1490,1.41,/checkout,2023-03
15982,17-01-2024 07:24,/products/pants,Search Engine,Edge,1371,40599,add_to_cart,633.6,Miami,Desktop,Social Media,40.45,1636,2.13,/products/dresses,2024-01
15983,04-03-2023 19:54,/products,Direct,Edge,3247,12318,click,986.33,New York,Desktop,Email,44.05,1186,4.88,/checkout,2023-03
15984,15-09-2023 01:16,/products/dresses,Social Media,Chrome,6644,16677,add_to_cart,561.21,Miami,Tablet,Email,61.11,1444,3.2,/products/pants,2023-09
15985,22-10-2023 12:08,/products/shirts,Social Media,Edge,3022,86609,purchase,429.6,Miami,Desktop,Email,37.23,1745,1.91,/products/shirts,2023-10
15986,02-12-2023 19:08,/products/shirts,Other Website,Firefox,3553,18343,page_view,322.8,New York,Tablet,Social Media,64.15,1443,1.95,/products,2023-12
15987,12-01-2023 22:57,/products/accessories,Social Media,Edge,8474,54283,purchase,740.82,Miami,Mobile,Social Media,53.47,1270,4.08,/products,2023-01
15988,18-04-2023 01:10,/products,Direct,Firefox,4219,98617,purchase,515.81,Houston,Desktop,Direct,33.71,914,0.67,/products,2023-04
15989,12-10-2023 08:53,/products/pants,Direct,Firefox,8006,32577,page_view,472.68,Chicago,Mobile,Paid Search,79.61,961,2.26,/products/dresses,2023-10
15990,01-10-2023 14:47,/products/shirts,Search Engine,Chrome,2318,78294,click,717.9,Houston,Desktop,Direct,52.62,1578,4.82,/products/dresses,2023-10
15991,20-03-2024 00:17,/products,Direct,Chrome,7979,37801,add_to_cart,565.08,Chicago,Tablet,Paid Search,19.8,1594,4.03,/products/dresses,2024-03
15992,03-02-2024 09:37,/products/shirts,Search Engine,Edge,5770,74970,add_to_cart,200.09,Miami,Desktop,Social Media,28.59,54,1.99,/products,2024-02
15993,22-10-2023 12:12,/products/accessories,Social Media,Edge,6069,21059,add_to_cart,467.26,Miami,Mobile,Organic Search,35.51,1210,1.78,/checkout,2023-10
15994,04-10-2023 22:29,/products/dresses,Search Engine,Chrome,7481,54924,click,475.49,Houston,Desktop,Organic Search,67.69,812,2.76,/products,2023-10
15995,08-01-2024 02:08,/products/shirts,Other Website,Chrome,5994,86797,add_to_cart,625.14,Los Angeles,Desktop,Direct,25.09,1035,4.46,/products,2024-01
15996,30-12-2023 05:32,/products/dresses,Other Website,Safari,2621,32921,purchase,8.4,New York,Tablet,Direct,67.27,428,1.46,/products,2023-12
15997,01-06-2024 19:55,/products/pants,Other Website,Firefox,6623,71042,page_view,344.17,New York,Tablet,Email,69.51,1593,1.03,/checkout,2024-06
15998,25-09-2023 20:52,/products,Direct,Safari,2520,81648,purchase,517.76,Houston,Tablet,Social Media,21.45,901,3.53,/checkout,2023-09
15999,30-03-2024 14:49,/products/shirts,Social Media,Firefox,5998,48712,page_view,17.5,New York,Tablet,Social Media,10.55,651,4.46,/products,2024-03
16000,02-01-2024 17:42,/products/shirts,Other Website,Firefox,1382,62687,page_view,429.6,Miami,Tablet,Email,57.77,1484,2.77,/checkout,2024-01
16001,20-04-2023 02:27,/products,Search Engine,Safari,4337,67254,add_to_cart,999.19,Houston,Desktop,Social Media,89.71,556,1.44,/products/dresses,2023-04
16002,25-02-2023 23:42,/products,Search Engine,Chrome,1082,62741,page_view,797.34,New York,Tablet,Paid Search,40.37,641,1.13,/products/shirts,2023-02
16003,22-05-2024 08:34,/products,Other Website,Safari,8586,39913,add_to_cart,372.43,Chicago,Tablet,Social Media,53.48,99,4.03,/checkout,2024-05
16004,25-03-2024 09:05,/products,Direct,Chrome,1318,95732,purchase,941.89,New York,Mobile,Email,22.33,793,3.89,/products/dresses,2024-03
16005,11-04-2024 02:48,/products/shirts,Search Engine,Safari,5211,38844,add_to_cart,74.34,Los Angeles,Tablet,Email,56.04,598,2.26,/products/dresses,2024-04
16006,19-01-2023 01:40,/products/dresses,Search Engine,Safari,3358,35405,add_to_cart,350.51,Miami,Tablet,Organic Search,76.72,928,3.8,/products/pants,2023-01
16007,22-12-2023 01:41,/products/accessories,Search Engine,Chrome,2432,45299,page_view,168.73,New York,Desktop,Email,52.17,43,1.85,/products/shirts,2023-12
16008,22-02-2024 10:15,/products/accessories,Search Engine,Firefox,8209,87667,click,383.05,Chicago,Tablet,Paid Search,66.07,1799,4.24,/products/pants,2024-02
16009,18-07-2023 08:18,/products/dresses,Direct,Edge,1476,24453,page_view,614.21,Chicago,Desktop,Direct,56.73,338,4.4,/products/dresses,2023-07
16010,14-04-2023 21:24,/products/pants,Social Media,Chrome,2477,11603,add_to_cart,854.61,Los Angeles,Tablet,Email,70.68,1514,1.95,/checkout,2023-04
16011,13-09-2023 00:42,/products/shirts,Social Media,Chrome,5007,91862,click,630.21,Los Angeles,Mobile,Social Media,40.66,1255,1.93,/products/shirts,2023-09
16012,18-11-2023 16:10,/products/pants,Direct,Chrome,3876,67532,purchase,221.96,Chicago,Tablet,Paid Search,31.67,201,1.33,/products/dresses,2023-11
16013,13-02-2024 22:03,/products/dresses,Social Media,Safari,7789,29400,purchase,452.47,Los Angeles,Tablet,Social Media,80.26,1089,2.51,/checkout,2024-02
16014,12-07-2023 23:32,/products/pants,Social Media,Safari,8223,67652,purchase,34.19,Chicago,Mobile,Organic Search,41.75,1500,2.01,/products/dresses,2023-07
16015,30-01-2023 04:50,/products/shirts,Search Engine,Chrome,2788,21212,page_view,387.33,Houston,Desktop,Direct,30.26,348,3.52,/products/shirts,2023-01
16016,02-05-2023 10:30,/products,Search Engine,Edge,6533,17501,page_view,847.5,New York,Tablet,Paid Search,72.72,722,0.59,/products,2023-05
16017,01-01-2024 02:25,/products/shirts,Direct,Chrome,5686,31454,page_view,109.3,Miami,Tablet,Organic Search,22.7,847,2.29,/checkout,2024-01
16018,07-04-2024 22:00,/products/accessories,Search Engine,Edge,5704,30615,click,265.85,Los Angeles,Desktop,Email,24.34,652,2.82,/products,2024-04
16019,01-05-2024 06:41,/products/shirts,Search Engine,Chrome,9783,47708,page_view,763.46,New York,Mobile,Email,46.07,1490,4.9,/products/shirts,2024-05
16020,13-03-2023 13:45,/products,Direct,Chrome,9118,23532,click,196.93,Miami,Mobile,Email,18.81,571,1.99,/products,2023-03
16021,01-05-2024 11:47,/products/dresses,Direct,Firefox,2830,51711,page_view,50.65,Miami,Desktop,Direct,10.9,881,0.66,/products/dresses,2024-05
16022,21-03-2024 01:48,/products,Search Engine,Safari,4955,36135,purchase,599.52,Miami,Desktop,Social Media,16.92,888,3.19,/checkout,2024-03
16023,24-08-2023 06:07,/products/accessories,Social Media,Chrome,1927,62246,add_to_cart,31.34,Houston,Mobile,Email,79.54,1369,2.28,/products/dresses,2023-08
16024,31-01-2024 15:47,/products,Search Engine,Chrome,1137,20820,add_to_cart,377.2,New York,Tablet,Paid Search,49.02,462,3.32,/products/dresses,2024-01
16025,03-11-2023 12:32,/products/pants,Direct,Chrome,3555,38101,purchase,869.1,Chicago,Mobile,Social Media,23.15,1642,4.95,/products,2023-11
16026,18-10-2023 00:33,/products/dresses,Other Website,Safari,7112,80385,click,222.04,Houston,Tablet,Email,53.51,1646,0.59,/products/pants,2023-10
16027,29-10-2023 20:31,/products/dresses,Search Engine,Edge,8818,89746,click,62.75,Houston,Mobile,Social Media,77.8,697,4.92,/products,2023-10
16028,23-08-2023 08:50,/products,Search Engine,Chrome,4723,54598,purchase,285.15,Houston,Mobile,Email,77.82,519,4.92,/products/pants,2023-08
16029,18-01-2023 21:48,/products/pants,Other Website,Firefox,9409,74458,purchase,592.12,Chicago,Mobile,Paid Search,80.08,137,4.97,/products/pants,2023-01
16030,16-12-2023 23:26,/products,Other Website,Safari,6246,82166,add_to_cart,610.01,New York,Desktop,Paid Search,23.82,457,2.87,/products/pants,2023-12
16031,21-09-2023 20:52,/products,Social Media,Chrome,8915,12322,purchase,170.85,Miami,Desktop,Social Media,12.8,160,1.5,/products/dresses,2023-09
16032,15-08-2023 05:20,/products/accessories,Direct,Edge,4224,11152,add_to_cart,451.03,Los Angeles,Tablet,Social Media,31.98,1202,3.42,/products/shirts,2023-08
16033,07-01-2023 10:54,/products/dresses,Search Engine,Chrome,6451,79180,add_to_cart,45.46,Chicago,Tablet,Paid Search,52.55,1027,2.89,/products,2023-01
16034,28-01-2024 23:49,/products/accessories,Direct,Edge,6065,82690,purchase,321.07,Chicago,Desktop,Social Media,70.34,615,4.5,/products/pants,2024-01
16035,21-01-2023 15:04,/products/shirts,Social Media,Edge,1256,57824,click,748.64,New York,Tablet,Email,29.62,891,1.55,/products/dresses,2023-01
16036,19-04-2024 03:38,/products/pants,Other Website,Firefox,4500,30044,add_to_cart,585.17,Chicago,Mobile,Paid Search,75,147,3.84,/products/pants,2024-04
16037,10-12-2023 20:14,/products/dresses,Direct,Edge,3185,92794,click,358.7,New York,Desktop,Social Media,70.59,1290,1.81,/products/shirts,2023-12
16038,07-08-2023 00:43,/products/accessories,Other Website,Edge,5922,52808,purchase,807.24,Miami,Desktop,Social Media,59.66,37,2.13,/products/pants,2023-08
16039,26-03-2024 11:38,/products/accessories,Direct,Chrome,3096,60586,add_to_cart,27.22,New York,Desktop,Organic Search,14.68,1217,2.01,/products/pants,2024-03
16040,24-01-2023 02:29,/products/accessories,Direct,Chrome,8763,11585,page_view,168.13,Houston,Mobile,Direct,73.76,1579,2.35,/checkout,2023-01
16041,05-04-2024 00:24,/products,Search Engine,Chrome,8510,40347,click,57.71,Miami,Mobile,Paid Search,51.53,1397,2.49,/checkout,2024-04
16042,29-04-2024 13:31,/products/pants,Social Media,Edge,8230,62482,click,838.41,Houston,Tablet,Direct,27.24,576,2.13,/products,2024-04
16043,15-05-2023 09:19,/products/pants,Search Engine,Chrome,2296,53226,click,628,Los Angeles,Mobile,Email,43.83,791,4.07,/products/shirts,2023-05
16044,06-05-2024 23:52,/products,Search Engine,Edge,6343,90409,purchase,133.09,Houston,Tablet,Direct,60.96,1393,1.52,/products/pants,2024-05
16045,31-01-2023 16:58,/products/shirts,Direct,Chrome,9204,93909,click,738.31,Chicago,Tablet,Organic Search,83.23,574,1.58,/products/dresses,2023-01
16046,17-08-2023 16:10,/products/dresses,Other Website,Edge,7064,45226,page_view,251.5,Chicago,Desktop,Email,60.23,869,1.68,/products/pants,2023-08
16047,09-09-2023 03:05,/products/pants,Direct,Safari,2670,56125,add_to_cart,437.91,Miami,Desktop,Organic Search,87.77,1649,1.83,/products/pants,2023-09
16048,12-04-2024 12:01,/products,Direct,Chrome,5511,92909,click,591.54,Los Angeles,Desktop,Paid Search,77.37,1279,3.74,/products/shirts,2024-04
16049,12-05-2024 22:06,/products/shirts,Other Website,Safari,1549,86941,purchase,319.09,Los Angeles,Tablet,Paid Search,30.94,586,1.6,/products,2024-05
16050,17-02-2024 02:33,/products/shirts,Other Website,Chrome,9339,19809,click,56.76,Chicago,Tablet,Email,15.21,979,0.57,/checkout,2024-02
16051,12-07-2023 02:51,/products,Other Website,Firefox,9065,40650,purchase,346.96,Chicago,Mobile,Organic Search,25.24,639,1.12,/products/dresses,2023-07
16052,30-10-2023 06:11,/products/pants,Search Engine,Chrome,4432,25491,page_view,353.73,Miami,Mobile,Paid Search,42.95,1493,2.39,/products,2023-10
16053,16-06-2023 06:45,/products,Direct,Edge,9425,87739,purchase,222.48,Chicago,Tablet,Social Media,12.89,30,3.26,/products/dresses,2023-06
16054,01-03-2024 10:29,/products/dresses,Social Media,Firefox,9631,69980,page_view,787.56,Los Angeles,Tablet,Organic Search,31.16,1510,3.22,/products/dresses,2024-03
16055,17-05-2023 04:16,/products,Social Media,Firefox,4165,85550,add_to_cart,110.82,Houston,Desktop,Organic Search,87.21,787,4.03,/products/shirts,2023-05
16056,11-08-2023 05:57,/products,Search Engine,Firefox,5024,54166,add_to_cart,339.23,Los Angeles,Mobile,Social Media,57.78,656,1.99,/products/shirts,2023-08
16057,22-06-2023 07:44,/products/pants,Direct,Firefox,3201,88995,page_view,522.31,New York,Mobile,Social Media,19.99,591,3.65,/products/pants,2023-06
16058,11-03-2024 00:21,/products/dresses,Search Engine,Safari,6867,13026,purchase,13.37,New York,Mobile,Direct,61.86,342,4.41,/checkout,2024-03
16059,28-12-2023 14:14,/products/shirts,Other Website,Firefox,2099,72892,click,18.49,Miami,Mobile,Paid Search,19.64,286,0.99,/products,2023-12
16060,04-08-2023 11:42,/products/dresses,Direct,Safari,9384,84142,click,485.41,Houston,Desktop,Organic Search,53.73,555,3.51,/products,2023-08
16061,07-08-2023 13:11,/products/accessories,Other Website,Edge,4727,68632,click,279.26,Los Angeles,Tablet,Social Media,21.99,875,2.29,/products/pants,2023-08
16062,15-02-2024 20:13,/products/shirts,Search Engine,Edge,8784,30215,click,94.69,Houston,Tablet,Email,78.45,151,1.72,/products/dresses,2024-02
16063,15-12-2023 01:00,/products/shirts,Other Website,Firefox,1085,33964,click,824.94,Houston,Mobile,Paid Search,78.51,265,3.82,/checkout,2023-12
16064,19-11-2023 10:04,/products/dresses,Social Media,Edge,4203,46492,add_to_cart,663.56,Chicago,Mobile,Direct,79.52,1663,3.1,/products/dresses,2023-11
16065,01-03-2024 08:40,/products,Other Website,Firefox,8531,49650,page_view,660.18,Houston,Tablet,Paid Search,76.35,251,1.29,/products/shirts,2024-03
16066,16-05-2023 02:26,/products/shirts,Social Media,Firefox,6740,98550,purchase,625.28,Chicago,Mobile,Direct,39.05,692,3.42,/checkout,2023-05
16067,21-02-2023 07:29,/products,Social Media,Safari,2217,55185,add_to_cart,98.91,New York,Tablet,Organic Search,57.87,1386,1.94,/products/shirts,2023-02
16068,24-10-2023 08:29,/products/shirts,Search Engine,Firefox,8598,12774,add_to_cart,944.63,Miami,Mobile,Email,12.94,914,2.27,/products,2023-10
16069,04-02-2024 03:05,/products,Other Website,Firefox,3518,65366,purchase,490.41,Miami,Desktop,Email,82.31,1563,4.3,/products/shirts,2024-02
16070,19-12-2023 05:30,/products/dresses,Direct,Safari,7881,72890,add_to_cart,820.77,New York,Desktop,Paid Search,15.06,1069,3.37,/products,2023-12
16071,11-09-2023 03:58,/products/pants,Direct,Safari,9348,23817,click,440.39,Los Angeles,Desktop,Direct,39.62,1225,4.51,/products/shirts,2023-09
16072,14-05-2023 06:18,/products/dresses,Other Website,Firefox,8304,23996,add_to_cart,859.65,Chicago,Desktop,Paid Search,54.18,1214,3.13,/products,2023-05
16073,10-11-2023 09:08,/products,Search Engine,Edge,8339,51337,add_to_cart,229.41,Miami,Desktop,Direct,17.79,169,3.31,/products/shirts,2023-11
16074,09-10-2023 09:10,/products/accessories,Social Media,Chrome,5233,30841,click,932.76,Chicago,Tablet,Organic Search,64.64,292,1.01,/products/dresses,2023-10
16075,02-11-2023 15:36,/products/pants,Other Website,Edge,3755,89311,click,128.28,New York,Desktop,Social Media,45.98,1148,1.75,/checkout,2023-11
16076,11-04-2024 00:04,/products,Direct,Chrome,3007,76303,add_to_cart,793.27,Miami,Mobile,Social Media,33.34,292,4.87,/products/pants,2024-04
16077,28-12-2023 06:00,/products,Search Engine,Chrome,6612,19338,add_to_cart,345.96,Chicago,Desktop,Social Media,25.79,640,3.8,/products/dresses,2023-12
16078,23-04-2024 00:34,/products,Search Engine,Safari,5998,37057,click,894.51,New York,Mobile,Direct,22.08,1554,2.07,/products,2024-04
16079,15-09-2023 19:32,/products,Search Engine,Firefox,9482,43084,add_to_cart,848.81,New York,Desktop,Social Media,52.94,1163,4.96,/products/pants,2023-09
16080,24-12-2023 21:38,/products/shirts,Direct,Chrome,8614,99197,add_to_cart,932.84,Miami,Desktop,Direct,64.6,1746,1.48,/products,2023-12
16081,20-05-2024 07:20,/products,Social Media,Edge,1149,95540,purchase,688.06,Miami,Desktop,Email,88.39,169,0.82,/products/shirts,2024-05
16082,18-10-2023 00:10,/products/accessories,Direct,Safari,8915,55475,click,249.84,New York,Tablet,Paid Search,33,1383,3.69,/products/pants,2023-10
16083,07-04-2024 11:38,/products/pants,Social Media,Safari,5928,47373,page_view,692.57,New York,Tablet,Social Media,42.01,854,4,/products/pants,2024-04
16084,22-04-2023 14:25,/products/accessories,Social Media,Firefox,6733,46235,page_view,924.81,New York,Tablet,Organic Search,89.58,1420,1.79,/products/pants,2023-04
16085,09-02-2024 09:33,/products/pants,Search Engine,Chrome,3221,18802,click,652.78,Houston,Mobile,Paid Search,74.56,1614,4.31,/products,2024-02
16086,10-03-2023 03:20,/products/dresses,Direct,Edge,3453,32641,purchase,49.34,Chicago,Desktop,Paid Search,58.63,193,4.13,/products/dresses,2023-03
16087,13-08-2023 14:42,/products/shirts,Other Website,Safari,9954,88598,add_to_cart,177.1,Miami,Mobile,Paid Search,88.35,1636,4.57,/products/dresses,2023-08
16088,05-03-2024 14:45,/products,Other Website,Edge,1729,44681,click,422.99,Chicago,Desktop,Direct,80.21,124,4.27,/products/shirts,2024-03
16089,08-01-2024 00:55,/products,Search Engine,Firefox,7998,82876,add_to_cart,994.7,New York,Desktop,Paid Search,88.28,305,4.4,/products/dresses,2024-01
16090,07-03-2023 14:31,/products,Social Media,Firefox,4542,31855,purchase,920.7,New York,Mobile,Email,22.73,680,3,/products/shirts,2023-03
16091,26-03-2024 14:02,/products/pants,Direct,Edge,5839,58946,click,215.81,Houston,Desktop,Direct,88.12,1064,2.99,/products/pants,2024-03
16092,26-05-2024 22:21,/products/accessories,Other Website,Safari,6709,76229,click,157.07,Miami,Mobile,Organic Search,33.7,338,2.19,/products/pants,2024-05
16093,18-12-2023 14:23,/products/dresses,Search Engine,Safari,3839,14745,page_view,35.53,Miami,Mobile,Paid Search,11.6,858,3.65,/products/pants,2023-12
16094,15-04-2024 22:35,/products/accessories,Social Media,Safari,8595,40237,add_to_cart,543.48,Miami,Tablet,Paid Search,76.12,1416,3.02,/checkout,2024-04
16095,09-04-2024 00:04,/products/pants,Direct,Firefox,8051,56459,add_to_cart,837.68,Chicago,Mobile,Email,47.49,403,1.89,/products/pants,2024-04
16096,03-01-2024 03:06,/products,Other Website,Chrome,4813,38031,purchase,766.38,Los Angeles,Tablet,Organic Search,33.9,530,2.71,/checkout,2024-01
16097,27-10-2023 20:59,/products/pants,Social Media,Edge,6924,56366,add_to_cart,629.74,Miami,Tablet,Social Media,60.8,691,2.33,/checkout,2023-10
16098,08-12-2023 01:39,/products,Search Engine,Chrome,7751,86295,page_view,827.94,Los Angeles,Desktop,Direct,77.01,112,2.13,/products/shirts,2023-12
16099,01-01-2023 00:25,/products/pants,Other Website,Firefox,8306,68754,click,935.01,New York,Desktop,Email,38.1,13,2.91,/products/dresses,2023-01
16100,02-01-2024 04:04,/products/shirts,Social Media,Chrome,5325,34623,click,398.35,Houston,Mobile,Social Media,77.84,868,3.05,/products/dresses,2024-01
16101,13-01-2023 12:40,/products/dresses,Direct,Safari,5386,61680,click,488.03,Houston,Tablet,Direct,32.35,639,1.51,/products/pants,2023-01
16102,04-02-2023 10:50,/products/accessories,Social Media,Chrome,6830,79646,purchase,283.91,Houston,Desktop,Direct,53.53,1660,0.91,/products,2023-02
16103,28-11-2023 16:21,/products,Social Media,Edge,5097,10233,click,843.6,Houston,Mobile,Paid Search,23.95,1098,2.04,/products/dresses,2023-11
16104,23-01-2024 01:45,/products/shirts,Other Website,Safari,8895,18055,purchase,679.6,Chicago,Desktop,Direct,78.54,1174,1.11,/checkout,2024-01
16105,27-04-2023 07:07,/products/shirts,Search Engine,Chrome,6328,14836,page_view,53.92,Miami,Mobile,Social Media,63.94,398,2,/checkout,2023-04
16106,08-01-2024 07:09,/products/shirts,Search Engine,Chrome,5506,66152,purchase,332.21,New York,Mobile,Organic Search,28.6,309,1.02,/checkout,2024-01
16107,05-04-2024 15:18,/products/shirts,Search Engine,Safari,1814,58315,purchase,309.85,Houston,Desktop,Email,77.95,679,4.66,/products,2024-04
16108,22-08-2023 00:40,/products/dresses,Direct,Edge,6927,76958,add_to_cart,920.54,Houston,Tablet,Email,42.55,312,3.37,/products/pants,2023-08
16109,25-03-2023 15:07,/products/pants,Other Website,Edge,4788,71737,page_view,598.61,Los Angeles,Tablet,Organic Search,24.82,1705,1.95,/products/shirts,2023-03
16110,01-03-2023 08:04,/products,Direct,Firefox,7531,77307,click,358.39,Houston,Desktop,Social Media,81.94,620,3.51,/products,2023-03
16111,18-02-2023 17:36,/products/pants,Search Engine,Chrome,7328,57619,page_view,494.34,Houston,Desktop,Email,10.72,836,0.91,/products/shirts,2023-02
16112,23-09-2023 11:27,/products/shirts,Direct,Firefox,6719,82644,page_view,842.28,New York,Tablet,Organic Search,87.25,287,1.11,/products/dresses,2023-09
16113,17-04-2023 09:16,/products/pants,Social Media,Safari,5975,63818,page_view,742.4,Chicago,Mobile,Paid Search,87.81,239,1.24,/checkout,2023-04
16114,30-03-2024 14:58,/products/pants,Search Engine,Edge,2177,91525,page_view,957.52,Chicago,Desktop,Direct,21.05,1750,2.49,/products/pants,2024-03
16115,13-07-2023 18:45,/products/accessories,Social Media,Chrome,8526,22341,click,747.33,Los Angeles,Desktop,Direct,52.18,1078,1.86,/products/pants,2023-07
16116,16-04-2024 07:30,/products/dresses,Social Media,Edge,8328,46999,purchase,985.94,Los Angeles,Tablet,Email,55.7,385,2.36,/products/shirts,2024-04
16117,29-03-2023 22:46,/products,Search Engine,Chrome,9970,20352,add_to_cart,110,Miami,Desktop,Paid Search,29.3,1416,3.73,/products/shirts,2023-03
16118,03-06-2023 13:06,/products/accessories,Other Website,Safari,1534,27139,click,409.39,Miami,Desktop,Social Media,60.89,556,1.5,/products/dresses,2023-06
16119,13-05-2024 21:08,/products/accessories,Direct,Firefox,1769,82571,click,407.55,Houston,Mobile,Paid Search,79.68,1586,1.69,/products,2024-05
16120,23-04-2023 07:20,/products/shirts,Direct,Chrome,7039,40760,purchase,800.67,Houston,Tablet,Organic Search,34.81,1151,0.65,/products/pants,2023-04
16121,12-04-2023 01:56,/products/accessories,Search Engine,Edge,4032,60138,purchase,763.47,Los Angeles,Desktop,Direct,50.61,142,4.51,/products/pants,2023-04
16122,24-02-2023 09:47,/products/dresses,Other Website,Safari,7738,76407,purchase,303.23,Houston,Mobile,Email,84.59,1107,0.6,/products/pants,2023-02
16123,25-12-2023 22:52,/products/accessories,Direct,Firefox,2600,68407,click,341.97,Miami,Mobile,Direct,29.99,1617,2.49,/products,2023-12
16124,21-01-2024 05:03,/products/shirts,Direct,Firefox,9214,29035,add_to_cart,317,Chicago,Tablet,Paid Search,66.27,1386,1.26,/products/pants,2024-01
16125,09-05-2023 17:44,/products,Search Engine,Chrome,4903,75389,add_to_cart,27.42,Chicago,Mobile,Organic Search,68.45,233,4.4,/products/dresses,2023-05
16126,06-03-2024 00:25,/products/accessories,Social Media,Edge,7503,47874,page_view,692.63,New York,Desktop,Email,55.77,1300,1.92,/products,2024-03
16127,04-07-2023 21:52,/products/shirts,Search Engine,Safari,6298,80987,page_view,733.26,Miami,Tablet,Email,50.49,1465,1.02,/products/pants,2023-07
16128,15-08-2023 21:32,/products/shirts,Social Media,Firefox,5767,68784,click,201.35,Houston,Mobile,Email,53.75,1727,2.88,/checkout,2023-08
16129,21-03-2023 04:18,/products/pants,Search Engine,Chrome,6856,40527,add_to_cart,315.8,Miami,Desktop,Email,29.33,166,2.46,/products/pants,2023-03
16130,16-06-2023 14:02,/products/dresses,Other Website,Safari,4155,56405,click,307.89,Chicago,Desktop,Email,54.13,1076,1.91,/products,2023-06
16131,12-03-2024 16:17,/products/dresses,Search Engine,Chrome,2451,23159,add_to_cart,406.8,Houston,Desktop,Email,19.6,1735,3.76,/checkout,2024-03
16132,21-11-2023 01:49,/products/dresses,Social Media,Firefox,9188,94199,purchase,908.56,New York,Tablet,Organic Search,21.64,93,2.5,/products/shirts,2023-11
16133,04-06-2023 16:59,/products/accessories,Search Engine,Edge,8547,93723,add_to_cart,764.06,Chicago,Desktop,Direct,84.83,854,4.16,/products/dresses,2023-06
16134,07-10-2023 15:38,/products/accessories,Search Engine,Chrome,7557,54923,click,661.43,Miami,Desktop,Social Media,81.42,1137,4.6,/products/dresses,2023-10
16135,10-05-2023 18:05,/products/shirts,Social Media,Edge,9479,86529,add_to_cart,436.91,Chicago,Desktop,Social Media,48.77,1585,1.91,/checkout,2023-05
16136,18-06-2023 12:20,/products/accessories,Search Engine,Edge,2912,26948,purchase,396.57,Miami,Desktop,Organic Search,17.01,1519,1.66,/products,2023-06
